ticker,exchange,assetType,priceCurrency,startDate,endDate
AMTX,NASDAQ,Stock,USD,2006-06-27,2020-09-03
AMTY,OTCQB,Stock,USD,1996-10-17,2020-09-03
AMTYX,NMFQS,Mutual Fund,USD,2010-03-09,2020-09-03
AMTZF,OTCGREY,Stock,USD,,
AMTZX,NMFQS,Mutual Fund,USD,2015-01-02,2020-09-03
AMU,NYSE ARCA,ETF,USD,2012-07-18,2020-09-03
AMUAX,NMFQS,Mutual Fund,USD,2010-08-05,2015-11-25
AMUB,NYSE ARCA,ETF,USD,2015-10-09,2020-09-03
AMUC,OTCMKTS,Stock,USD,2018-01-26,2018-01-26
AMUDF,PINK,ETF,USD,2018-03-28,2018-11-20
AMUIX,NMFQS,Mutual Fund,USD,2010-08-05,2015-11-25
AMUKX,NMFQS,Mutual Fund,USD,2010-08-05,2015-11-25
AMURX,NMFQS,Mutual Fund,USD,2010-08-05,2015-11-25
AMUSX,NMFQS,Mutual Fund,USD,1985-10-31,2020-09-03
AMUYX,NMFQS,Mutual Fund,USD,2010-08-05,2015-11-25
AMV,NASDAQ,Stock,USD,,
AMVAX,NMFQS,Mutual Fund,USD,2002-02-14,2020-07-10
AMVBX,NMFQS,Mutual Fund,USD,2002-02-14,2017-08-04
AMVC,NASDAQ,Stock,USD,,
AMVCX,NMFQS,Mutual Fund,USD,2002-02-28,2020-07-10
AMVGF,PINK,Stock,USD,2007-11-14,2020-09-03
AMVGX,NMFQS,Mutual Fund,USD,2017-04-13,2020-09-03
AMVIX,NMFQS,Mutual Fund,USD,1999-11-30,2019-12-12
AMVMF,PINK,Stock,USD,2008-11-24,2020-09-03
AMVRX,NMFQS,Mutual Fund,USD,2005-07-29,2020-09-03
AMVYX,NMFQS,Mutual Fund,USD,2017-04-10,2020-09-03
AMW,NYSE,Stock,USD,,
AMWAX,NMFQS,Mutual Fund,USD,2018-06-29,2020-03-13
AMWCX,NMFQS,Mutual Fund,USD,2010-06-30,2020-03-13
AMWD,NASDAQ,Stock,USD,1986-07-21,2020-09-03
AMWIX,NMFQS,Mutual Fund,USD,1998-11-02,2020-03-13
AMWK,PINK,Stock,USD,1998-12-24,2020-09-03
AMWL,NYSE,Stock,USD,,
AMWYX,NMFQS,Mutual Fund,USD,1996-06-20,2020-03-13
AMX,NYSE,Stock,USD,2001-02-08,2020-09-03
AMX-29,NYSE,Stock,USD,,
AMX-30,NYSE,Stock,USD,,
AMX-49,NYSE,Stock,USD,,
AMX1,,Stock,USD,,
AMXC,NASDAQ,Stock,USD,,
AMXEF,OTCQX,Stock,USD,2017-10-04,2020-09-03
AMXI,,Stock,USD,,
AMXVF,PINK,Stock,USD,2007-07-13,2020-09-03
AMYRZ,NYSE,Stock,USD,,
AMYT,PINK,Stock,USD,2019-12-31,2020-09-03
AMYUF,OTCGREY,Stock,USD,2019-10-29,2020-09-03
AMYZF,PINK,Stock,USD,2009-12-21,2020-09-03
AMZ,,Stock,USD,,
AMZA,NYSE ARCA,ETF,USD,2014-10-02,2020-09-03
AMZEF,OTCGREY,Stock,USD,,
AMZG,,Stock,USD,,
AMZGQ,PINK,Stock,USD,2016-01-04,2016-12-14
AMZKF,PINK,Stock,USD,2016-01-05,2018-06-22
AMZN,NASDAQ,Stock,USD,1997-05-15,2020-09-03
AN,NYSE,Stock,USD,1992-03-03,2020-09-03
AN1,NYSE,Stock,USD,,
ANA,NYSE,Stock,USD,,
ANAB,NASDAQ,Stock,USD,2017-01-26,2020-09-03
ANABX,NMFQS,Mutual Fund,USD,1992-03-30,2019-11-19
ANAC,NASDAQ,Stock,USD,2016-01-04,2016-06-27
ANACX,NMFQS,Mutual Fund,USD,1996-06-20,2020-09-03
ANAD,NASDAQ,Stock,USD,2016-01-04,2016-03-16
ANAGX,NMFQS,Mutual Fund,USD,1992-03-27,2020-09-03
ANAIX,NMFQS,Mutual Fund,USD,2007-11-05,2020-09-03
ANAKX,NMFQS,Mutual Fund,USD,2007-11-05,2020-09-03
ANAMX,NMFQS,Mutual Fund,USD,2008-12-29,2020-09-03
ANARX,NMFQS,Mutual Fund,USD,2007-11-05,2020-09-03
ANAS,PINK,Stock,USD,2017-09-27,2020-09-03
ANAT,NASDAQ,Stock,USD,1984-09-07,2020-09-03
ANAV,PINK,Stock,USD,2017-09-22,2020-09-03
ANAVX,NMFQS,Mutual Fund,USD,2013-12-20,2020-09-03
ANAYX,NMFQS,Mutual Fund,USD,2007-11-05,2020-09-03
ANAZX,NMFQS,Mutual Fund,USD,2013-10-18,2020-09-03
ANBAX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-03
ANBBX,NMFQS,Mutual Fund,USD,2017-01-03,2017-04-10
ANBC,NASDAQ,Stock,USD,,
ANBCX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-03
ANBEX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-03
ANBFX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-03
ANBGX,NMFQS,Mutual Fund,USD,2017-02-01,2020-09-03
ANBIX,NMFQS,Mutual Fund,USD,2010-01-27,2020-09-03
ANCB,NASDAQ,Stock,USD,2011-01-26,2018-11-15
ANCC,,Stock,USD,,
ANCCQ,NASDAQ,Stock,USD,,
ANCCX,NMFQS,Mutual Fund,USD,2008-09-02,2017-11-29
ANCE,OTCMKTS,Stock,USD,2016-03-17,2020-09-03
ANCFX,NMFQS,Mutual Fund,USD,1980-01-02,2020-09-03
ANCI,NASDAQ,Stock,USD,2005-12-21,2015-09-17
ANCIX,NMFQS,Mutual Fund,USD,2008-09-09,2020-09-03
ANCKF,PINK,Stock,USD,2016-01-12,2017-12-21
ANCMX,NMFQS,Mutual Fund,USD,2010-06-07,2020-09-03
ANCN,NASDAQ,Stock,USD,2019-02-12,2020-09-03
ANCPX,NMFQS,Mutual Fund,USD,2008-07-07,2017-01-23
ANCR,NASDAQ,Stock,USD,,
ANCSQ,PINK,Stock,USD,2011-05-12,2020-09-03
ANCSX,NMFQS,Mutual Fund,USD,,
ANCTF,PINK,Stock,USD,2007-07-19,2020-09-03
ANCUF,PINK,Stock,USD,2007-07-16,2020-09-03
ANCX,NASDAQ,Stock,USD,2004-07-19,2019-01-31
ANCX1,,Stock,USD,,
AND,NYSE ARCA,ETF,USD,2011-02-03,2017-10-06
ANDA,NASDAQ,Stock,USD,2015-12-08,2020-09-03
ANDA1,,Stock,USD,,
ANDA2,,Stock,USD,,
ANDAR,NASDAQ,Stock,USD,2015-12-07,2020-09-03
ANDAU,NASDAQ,Stock,USD,2015-11-25,2020-09-03
ANDAW,NASDAQ,Stock,USD,2015-12-07,2020-09-03
ANDAX,NMFQS,Mutual Fund,USD,2000-05-08,2020-09-03
ANDB,NASDAQ,Stock,USD,,
ANDC,PINK,Stock,USD,2017-10-02,2020-09-03
ANDD,PINK,Stock,USD,2017-09-15,2020-09-03
ANDE,NASDAQ,Stock,USD,1996-02-20,2020-09-03
ANDGF,OTCGREY,Stock,USD,2014-07-11,2020-09-03
ANDGX,NMFQS,Mutual Fund,USD,2016-01-04,2020-09-03
ANDHF,PINK,Stock,USD,2020-02-13,2020-09-03
ANDI,PINK,Stock,USD,2010-05-11,2020-09-03
ANDIX,NMFQS,Mutual Fund,USD,2012-07-09,2020-09-03
ANDL,OTCMKTS,Stock,USD,2017-12-22,2019-07-15
ANDN1,,Stock,USD,,
ANDNX,NMFQS,Mutual Fund,USD,2012-07-09,2020-09-03
ANDR,OTCQB,Stock,USD,2005-09-12,2020-09-03
ANDRX,NMFQS,Mutual Fund,USD,2014-09-03,2020-09-03
ANDS,NASDAQ,Stock,USD,,
ANDV,NYSE,Stock,USD,1983-04-06,2018-09-28
ANDVX,NMFQS,Mutual Fund,USD,2013-12-20,2020-09-03
ANDW,NASDAQ,Stock,USD,,
ANDX,NYSE,Stock,USD,2011-04-20,2019-08-07
ANE,NYSE,Stock,USD,,
ANEFX,NMFQS,Mutual Fund,USD,1986-01-02,2020-09-03
ANEN,NASDAQ,Stock,USD,,
ANET,NYSE,Stock,USD,2014-06-06,2020-09-03
ANET1,NASDAQ,Stock,USD,,
ANET2,NASDAQ,Stock,USD,,
ANEWF,PINK,Stock,USD,2007-07-31,2020-09-03
ANF,NYSE,Stock,USD,1996-09-26,2020-09-03
ANFBX,NMFQS,Mutual Fund,USD,2000-03-15,2017-04-10
ANFC,OTCQB,Stock,USD,2010-07-01,2020-09-03
ANFCX,NMFQS,Mutual Fund,USD,2001-03-15,2020-09-03
ANFFX,NMFQS,Mutual Fund,USD,2001-03-15,2020-09-03
ANFGF,PINK,Stock,USD,2016-01-04,2020-09-03
ANFI1,NASDAQ,Stock,USD,,
ANFIX,NMFQS,Mutual Fund,USD,2015-01-02,2020-09-03
ANFLX,NMFQS,Mutual Fund,USD,2015-01-02,2020-09-03
ANFPX,NMFQS,Mutual Fund,USD,2008-07-07,2015-11-25
ANFTX,NMFQS,Mutual Fund,USD,,
ANFVX,NMFQS,Mutual Fund,USD,2013-12-20,2020-09-03
ANGAAX,NMFQS,Mutual Fund,USD,,
ANGABX,NMFQS,Mutual Fund,USD,,
ANGADX,NMFQS,Mutual Fund,USD,,
ANGAEX,NMFQS,Mutual Fund,USD,,
ANGAFX,NMFQS,Mutual Fund,USD,,
ANGBF,OTCGREY,Stock,USD,2017-10-17,2020-09-03
ANGCF,PINK,Stock,USD,2016-01-06,2020-09-03
ANGCX,NMFQS,Mutual Fund,USD,2012-03-13,2020-09-03
ANGGF,PINK,Stock,USD,2007-07-17,2020-09-03
ANGGY,PINK,Stock,USD,2016-01-07,2018-04-03
ANGI,NASDAQ,Stock,USD,2011-11-17,2020-09-03
ANGIX,NMFQS,Mutual Fund,USD,2013-01-02,2020-09-03
ANGL,NASDAQ,ETF,USD,2012-04-11,2020-09-03
ANGLX,NMFQS,Mutual Fund,USD,2011-07-07,2020-09-03
ANGLYX,NMFQS,Mutual Fund,USD,,
ANGLZX,NMFQS,Mutual Fund,USD,,
ANGMF,OTCGREY,Stock,USD,2020-07-02,2020-09-03
ANGN,,Stock,USD,,
ANGO,NASDAQ,Stock,USD,2004-06-01,2020-09-03
ANGPY,PINK,Stock,USD,2016-06-02,2020-09-03
ANGTX,NMFQS,Mutual Fund,USD,,
ANGUF,PINK,Stock,USD,2017-09-20,2020-09-03
ANGVF,PINK,Stock,USD,2020-06-19,2020-09-03
ANH,NYSE,Stock,USD,1998-03-12,2020-09-03
ANH-P-A,NYSE,Stock,USD,2014-09-22,2020-09-03
ANH-P-B,NYSE,Stock,USD,2014-09-22,2020-09-03
ANH-P-C,NYSE,Stock,USD,2015-01-28,2020-09-03
ANHAX,NMFQS,Mutual Fund,USD,2016-04-21,2020-09-03
ANHCX,NMFQS,Mutual Fund,USD,,
ANHGY,PINK,Stock,USD,2017-11-29,2020-09-03
ANHIX,NMFQS,Mutual Fund,USD,2016-04-21,2020-09-03
ANHTF,PINK,Stock,USD,,
ANHTX,NMFQS,Mutual Fund,USD,,
ANI,,Stock,USD,,
ANIAX,NMFQS,Mutual Fund,USD,2002-01-31,2020-09-03
ANIC,,Stock,USD,,
ANICX,NMFQS,Mutual Fund,USD,2004-01-08,2017-11-29
ANIK,NASDAQ,Stock,USD,1993-05-04,2020-09-03
ANIOY,PINK,Stock,USD,2008-10-30,2020-09-03
ANIP,NASDAQ,Stock,USD,2000-05-05,2020-09-03
ANIPX,NMFQS,Mutual Fund,USD,2008-07-07,2017-01-23
ANIRX,NMFQS,Mutual Fund,USD,2006-01-10,2016-03-02
ANISX,NMFQS,Mutual Fund,USD,,
ANIX,NASDAQ,Stock,USD,2001-01-02,2020-09-03
ANIYX,NMFQS,Mutual Fund,USD,2016-07-28,2020-09-03
ANJAX,NMFQS,Mutual Fund,USD,1993-06-18,2020-09-03
ANJBX,NMFQS,Mutual Fund,USD,1996-06-20,2019-11-19
ANJCX,NMFQS,Mutual Fund,USD,1996-06-20,2020-09-03
ANJIX,NMFQS,Mutual Fund,USD,2003-02-04,2020-09-03
ANJRX,NMFQS,Mutual Fund,USD,2009-11-02,2020-09-03
ANJTX,NMFQS,Mutual Fund,USD,,
ANKOF,PINK,Stock,USD,2017-09-20,2020-09-03
ANL,NYSE,Stock,USD,,
ANLBF,OTCGREY,Stock,USD,2017-10-11,2020-09-03
ANLDD,OTCBB,Stock,USD,2013-01-31,2018-03-08
ANLDF,OTCQB,Stock,USD,2012-02-27,2020-09-03
ANLG,NASDAQ,Stock,USD,,
ANLKY,OTCQX,Stock,USD,2016-01-13,2020-01-13
ANLRX,NMFQS,Mutual Fund,USD,2006-01-10,2020-09-03
ANLY,NASDAQ,Stock,USD,,
ANMCX,NMFQS,Mutual Fund,USD,2002-01-31,2020-09-03
ANMP,PINK,Stock,USD,2014-11-24,2020-09-03
ANN,NYSE,Stock,USD,1991-05-17,2015-08-28
ANNAX,NMFQS,Mutual Fund,USD,2010-04-12,2020-09-03
ANNB,NASDAQ,Stock,USD,2006-12-22,2013-04-05
ANNC,PINK,Stock,USD,2011-09-06,2019-11-11
ANNIF,OTCMKTS,Stock,USD,2017-10-10,2018-12-11
ANNMF,OTCMKTS,Stock,USD,2016-07-27,2020-09-03
ANNNC,OTCMKTS,Stock,USD,2017-01-17,2018-02-27
ANNNP,OTCMKTS,Stock,USD,2017-01-20,2018-01-17
ANNO,PINK,Stock,USD,2017-10-11,2017-12-13
ANNPX,NMFQS,Mutual Fund,USD,1993-04-19,2020-09-03
ANNRF,,Stock,USD,,
ANNRY,OTCGREY,Stock,USD,,
ANNSF,PINK,Stock,USD,2015-05-04,2020-09-03
ANNX,NASDAQ,Stock,USD,2020-07-24,2020-09-03
ANOAX,NMFQS,Mutual Fund,USD,2003-01-31,2020-09-03
ANOBX,NMFQS,Mutual Fund,USD,2003-01-31,2015-10-16
ANOCX,NMFQS,Mutual Fund,USD,2003-01-31,2020-09-03
ANODX,NMFQS,Mutual Fund,USD,2014-01-02,2020-09-03
ANOGX,NMFQS,Mutual Fund,USD,2017-04-10,2020-09-03
ANOHX,NMFQS,Mutual Fund,USD,2019-05-22,2020-09-03
ANOIX,NMFQS,Mutual Fund,USD,2001-05-31,2020-09-03
ANONX,NMFQS,Mutual Fund,USD,2007-05-18,2020-09-03
ANOR,NYSE,Stock,USD,,
ANORX,NMFQS,Mutual Fund,USD,2007-09-28,2020-09-03
ANOS,PINK,Stock,USD,2009-02-09,2017-07-14
ANOYX,NMFQS,Mutual Fund,USD,2017-04-10,2020-09-03
ANOZF,OTCGREY,Stock,USD,,
ANPC,NASDAQ,Stock,USD,2020-01-30,2020-09-03
ANPCF,OTCMKTS,Stock,USD,2014-01-23,2020-09-03
ANPCY,OTCMKTS,Stock,USD,2015-04-28,2020-09-03
ANPDF,OTCGREY,Stock,USD,2007-09-13,2020-09-03
ANPDY,PINK,Stock,USD,2009-02-12,2020-09-03
ANPFF,PINK,Stock,USD,2014-12-31,2020-09-03
ANPIQ,,Stock,USD,,
ANPOF,OTCQB,Stock,USD,2018-04-13,2020-09-03
ANPRX,NMFQS,Mutual Fund,USD,2017-12-20,2020-09-03
ANPXF,OTCGREY,Stock,USD,,
ANQCX,NMFQS,Mutual Fund,USD,2004-01-05,2015-11-19
ANQIX,NMFQS,Mutual Fund,USD,2004-01-05,2015-11-19
ANR,NYSE,Stock,USD,2005-02-15,2015-07-16
ANR1,,Stock,USD,,
ANRCF,OTCMKTS,Stock,USD,2011-03-16,2020-09-03
ANRDX,NMFQS,Mutual Fund,USD,2016-01-04,2017-07-28
ANREX,NMFQS,Mutual Fund,USD,2016-01-04,2020-09-03
ANRG,,Stock,USD,,
ANRHX,NMFQS,Mutual Fund,USD,2016-01-04,2020-09-03
ANRPX,NMFQS,Mutual Fund,USD,2011-02-28,2020-09-03
ANRRF,OTCBB,Stock,USD,2016-01-13,2018-11-12
ANRTX,NMFQS,Mutual Fund,USD,,
ANRTY,OTCGREY,Stock,USD,,
ANRZ,NASDAQ,Stock,USD,,
ANRZQ,NYSE,Stock,USD,2005-02-15,2016-07-27
ANS,NYSE,Stock,USD,,
ANSAX,NMFQS,Mutual Fund,USD,2010-05-17,2015-11-20
ANSCX,NMFQS,Mutual Fund,USD,2004-01-02,2017-11-29
ANSI,NASDAQ,Stock,USD,,
ANSIX,NMFQS,Mutual Fund,USD,2005-01-03,2020-09-03
ANSLF,PINK,Stock,USD,2007-08-15,2020-09-03
ANSLY,PINK,Stock,USD,2012-02-03,2020-09-03
ANSS,NASDAQ,Stock,USD,1996-06-21,2020-09-03
ANSSX,NMFQS,Mutual Fund,USD,,
ANST,NASDAQ,Stock,USD,,
ANSU,OTCMKTS,Stock,USD,2005-09-21,2020-09-03
ANSV,NASDAQ,Stock,USD,,
ANSW,NASDAQ,Stock,USD,,
ANT,,Stock,USD,,
ANTB,OTCBB,Stock,USD,2013-01-14,2017-12-18
ANTDX,NMFQS,Mutual Fund,USD,2016-01-04,2020-09-03
ANTE,NASDAQ,Stock,USD,2007-11-07,2020-09-03
ANTFX,NMFQS,Mutual Fund,USD,2016-01-04,2017-07-28
ANTFY,PINK,Stock,USD,,
ANTGF,PINK,Stock,USD,2001-06-21,2020-09-03
ANTGX,NMFQS,Mutual Fund,USD,2018-12-06,2020-09-03
ANTH,PINK,Stock,USD,2010-03-01,2020-09-03
ANTI,OTCGREY,Stock,USD,2001-01-02,2020-09-03
ANTM,NYSE,Stock,USD,2001-01-02,2020-09-03
ANTMX,NMFQS,Mutual Fund,USD,2016-01-04,2020-09-03
ANTOF,PINK,Stock,USD,2012-03-22,2020-09-03
ANTP,NASDAQ,Stock,USD,,
ANTSX,NMFQS,Mutual Fund,USD,2016-01-04,2020-09-03
ANTUX,NMFQS,Mutual Fund,USD,2018-12-06,2020-09-03
ANTVX,NMFQS,Mutual Fund,USD,2016-01-04,2020-09-03
ANTWX,NMFQS,Mutual Fund,USD,2016-01-04,2017-07-28
ANTX,NYSE,Stock,USD,2015-05-14,2018-04-30
ANTYX,NMFQS,Mutual Fund,USD,2016-01-04,2020-09-03
ANUAX,NMFQS,Mutual Fund,USD,2009-06-26,2017-09-28
ANUCX,NMFQS,Mutual Fund,USD,2009-06-26,2017-09-28
ANUDX,NMFQS,Mutual Fund,USD,2009-06-26,2015-11-13
ANUIX,NMFQS,Mutual Fund,USD,2009-06-26,2017-09-28
ANUPX,NMFQS,Mutual Fund,USD,2009-06-26,2017-09-28
ANV,NASDAQ,Stock,USD,2007-05-10,2015-03-09
ANV1,NYSE,Stock,USD,,
ANVGQ,NYSE,Stock,USD,2015-03-10,2016-10-25
ANVH,OTCMKTS,Stock,USD,2017-11-01,2019-06-03
ANVHX,NMFQS,Mutual Fund,USD,2019-12-03,2020-09-03
ANVIX,NMFQS,Mutual Fund,USD,2000-05-08,2020-09-03
ANVLX,NMFQS,Mutual Fund,USD,2019-12-03,2020-09-03
ANVMX,NMFQS,Mutual Fund,USD,2019-12-03,2020-09-03
ANVPX,NMFQS,Mutual Fund,USD,2001-08-15,2020-09-03
ANVRX,NMFQS,Mutual Fund,USD,2019-12-03,2020-09-03
ANVS,NYSE,Stock,USD,2010-02-12,2020-09-03
ANVV,OTCCE,Stock,USD,2018-02-02,2020-09-03
ANW,NYSE,Stock,USD,,
ANWFX,NMFQS,Mutual Fund,USD,2008-08-01,2020-09-03
ANWOX,NMFQS,Mutual Fund,USD,2019-03-21,2020-09-03
ANWPX,NMFQS,Mutual Fund,USD,1980-01-02,2020-09-03
ANWRX,NMFQS,Mutual Fund,USD,2019-09-13,2020-09-03
ANWWQ,PINK,Stock,USD,2006-12-08,2019-04-03
ANX,AMEX,Stock,USD,,
ANXB,NYSE,Stock,USD,,
ANXGD,OTCMKTS,Stock,USD,2018-01-22,2018-02-16
ANXGF,OTCQX,Stock,USD,2003-05-29,2020-09-03
ANY,NASDAQ,Stock,USD,2008-06-24,2020-09-03
ANYB,PINK,Stock,USD,2018-06-13,2018-08-08
ANYBX,NMFQS,Mutual Fund,USD,2002-01-31,2018-09-04
ANYCX,NMFQS,Mutual Fund,USD,1996-06-20,2020-09-03
ANZAX,NMFQS,Mutual Fund,USD,2010-04-12,2020-09-03
ANZBY,PINK,Stock,USD,2007-07-13,2020-09-03
ANZCX,NMFQS,Mutual Fund,USD,2010-04-12,2020-09-03
ANZDX,NMFQS,Mutual Fund,USD,2010-04-12,2015-11-13
ANZFF,PINK,Stock,USD,2007-08-10,2020-09-03
ANZLY,PINK,Stock,USD,2017-10-09,2020-09-03
ANZRX,NMFQS,Mutual Fund,USD,2010-04-12,2020-09-03
ANZTX,NMFQS,Mutual Fund,USD,,
AOA,NYSE ARCA,ETF,USD,2008-11-11,2020-09-03
AOBAX,NMFQS,Mutual Fund,USD,2003-09-29,2016-07-22
AOBI,OTCGREY,Stock,USD,2003-07-15,2020-09-03
AOBIX,NMFQS,Mutual Fund,USD,2018-05-30,2020-09-03
AOBLX,NMFQS,Mutual Fund,USD,1996-06-20,2020-09-03
AOBPX,NMFQS,Mutual Fund,USD,2018-05-30,2020-09-03
AOBSX,NMFQS,Mutual Fund,USD,2018-05-30,2020-09-03
AOCIF,OTCGREY,Stock,USD,2012-05-02,2020-09-03
AOCIX,NMFQS,Mutual Fund,USD,2004-10-01,2020-09-03
AOCN,OTCMKTS,Stock,USD,,
AOD,NYSE,ETF,USD,2007-01-26,2020-09-03
AOECF,OTCGREY,Stock,USD,2018-11-14,2020-09-03
AOF,LSE,Stock,USD,2012-11-07,2020-03-16
AOF:LN,OTCGREY,Stock,USD,2012-11-07,2020-03-17
AOFAX,NMFQS,Mutual Fund,USD,2008-03-03,2020-09-03
AOFCX,NMFQS,Mutual Fund,USD,2008-03-03,2020-09-03
AOFEF,OTCMKTS,Stock,USD,2017-09-28,2017-11-20
AOFIX,NMFQS,Mutual Fund,USD,2008-03-03,2020-09-03
AOFOX,NMFQS,Mutual Fund,USD,2008-10-24,2017-05-26
AOFTX,NMFQS,Mutual Fund,USD,,
AOFYX,NMFQS,Mutual Fund,USD,2017-03-01,2020-09-03
AOGAX,NMFQS,Mutual Fund,USD,2003-09-29,2018-08-13
AOGC,PINK,Stock,USD,2003-10-06,2020-09-03
AOGIX,NMFQS,Mutual Fund,USD,2004-10-01,2020-09-03
AOGN,PINK,Stock,USD,1994-10-31,2018-05-11
AOGPX,NMFQS,Mutual Fund,USD,2008-07-07,2020-09-03
AOGSQ,NYSE,Stock,USD,2009-05-11,2009-12-30
AOHAX,NMFQS,Mutual Fund,USD,1993-06-18,2020-09-03
AOHBX,NMFQS,Mutual Fund,USD,1993-06-18,2019-11-19
AOHCX,NMFQS,Mutual Fund,USD,1996-06-20,2020-09-03
AOHLF,PINK,Stock,USD,2020-04-16,2020-09-03
AOIA,NYSE,Stock,USD,,
AOIAX,NMFQS,Mutual Fund,USD,2003-09-29,2016-07-22
AOIFF,PINK,Stock,USD,2016-01-04,2020-09-03
AOIL,NYSE ARCA,ETF,USD,2017-03-31,2020-02-14
AOILQ,OTCMKTS,Stock,USD,2017-09-20,2018-10-31
AOK,NYSE ARCA,ETF,USD,2008-11-19,2020-09-03
AOL,NYSE,Stock,USD,2009-11-24,2015-06-22
AOLAQ,NASDAQ,Stock,USD,,
AOLAX,NMFQS,Mutual Fund,USD,2005-01-03,2015-11-19
AOLS,PINK,Stock,USD,1996-02-02,2020-09-03
AOM,NYSE ARCA,ETF,USD,2008-11-11,2020-09-03
AOMAX,NMFQS,Mutual Fund,USD,2011-04-04,2019-09-04
AOMCX,NMFQS,Mutual Fund,USD,2011-04-04,2019-09-04
AOMFF,PINK,Stock,USD,2007-07-16,2020-09-03
AOMIX,NMFQS,Mutual Fund,USD,2004-09-30,2020-09-03
AOMOY,PINK,Stock,USD,2007-07-13,2020-09-03
AOMUF,PINK,Stock,USD,,
AON,NYSE,Stock,USD,1984-09-07,2020-09-03
AONAX,NMFQS,Mutual Fund,USD,2018-03-20,2019-09-30
AONCF,OTCMKTS,Stock,USD,2014-09-22,2020-09-03
AONE,NYSE,Stock,USD,,
AONE-U,NYSE,Stock,USD,2020-08-18,2020-09-03
AONEQ,PINK,Stock,USD,2012-11-07,2013-07-08
AONIX,NMFQS,Mutual Fund,USD,2004-10-01,2020-09-03
AONNF,PINK,Stock,USD,2017-11-16,2020-09-03
AONNY,PINK,Stock,USD,2016-01-04,2020-09-03
AONTX,NMFQS,Mutual Fund,USD,2018-03-20,2019-09-30
AOOIX,NMFQS,Mutual Fund,USD,2004-09-01,2020-09-03
AOOO,OTCGREY,Stock,USD,2000-07-27,2020-09-03
AOP,NYSE,Stock,USD,,
AOPAX,NMFQS,Mutual Fund,USD,2010-04-12,2020-09-03
AOPCX,NMFQS,Mutual Fund,USD,2010-04-12,2020-09-03
AOPIX,NMFQS,Mutual Fund,USD,2005-01-03,2017-03-24
AOR,NYSE ARCA,ETF,USD,2008-11-11,2020-09-03
AOR1,,Stock,USD,,
AOREF,PINK,Stock,USD,2009-05-14,2020-09-03
AORGB,NASDAQ,Stock,USD,,
AORGF,PINK,Stock,USD,2016-09-12,2019-11-08
AORHX,NMFQS,Mutual Fund,USD,2016-01-04,2020-09-03
AORMX,NMFQS,Mutual Fund,USD,2016-01-04,2020-09-03
AORSX,NMFQS,Mutual Fund,USD,2016-01-04,2020-09-03
AORVX,NMFQS,Mutual Fund,USD,2016-01-04,2020-09-03
AORYX,NMFQS,Mutual Fund,USD,2016-01-04,2020-09-03
AOS,NYSE,Stock,USD,1984-09-07,2020-09-03
AOSL,NASDAQ,Stock,USD,2010-04-29,2020-09-03
AOT,NYSE,Stock,USD,,
AOTAX,NMFQS,Mutual Fund,USD,2006-08-21,2020-09-03
AOTCX,NMFQS,Mutual Fund,USD,2006-08-21,2020-09-03
AOTDX,NMFQS,Mutual Fund,USD,2006-08-21,2015-11-13
AOTHF,OTCGREY,Stock,USD,,
AOTIX,NMFQS,Mutual Fund,USD,2004-05-28,2020-09-03
AOTOD,OTCMKTS,Stock,USD,2017-10-03,2017-10-30
AOTOF,OTCGREY,Stock,USD,2016-02-09,2020-09-03
AOTTX,NMFQS,Mutual Fund,USD,,
AOTUF,PINK,Stock,USD,2011-04-11,2020-09-03
AOTVF,OTCQX,Stock,USD,2001-06-04,2020-09-03
AOUAX,NMFQS,Mutual Fund,USD,2018-04-30,2020-09-03
AOUCX,NMFQS,Mutual Fund,USD,,
AOUFF,PINK,Stock,USD,2014-12-15,2018-01-25
AOUIX,NMFQS,Mutual Fund,USD,2018-04-02,2020-09-03
AOURF,PINK,Stock,USD,,
AOUT,NASDAQ,Stock,USD,2020-08-21,2020-09-03
AOUTV,NASDAQ,Stock,USD,2020-08-21,2020-08-24
AOVIX,NMFQS,Mutual Fund,USD,2004-10-01,2020-09-03
AOVTF,OTCGREY,Stock,USD,2008-06-24,2020-09-03
AOWDF,OTCMKTS,Stock,USD,2015-03-04,2020-09-03
AOXG,PINK,Stock,USD,2017-10-18,2020-09-03
AOXY,PINK,Stock,USD,2015-01-21,2020-09-03
AOZOF,OTCGREY,Stock,USD,2017-10-05,2020-09-03
AOZOY,PINK,Stock,USD,2012-08-27,2020-09-03
AP,NYSE,Stock,USD,1984-07-19,2020-09-03
APA,NYSE,Stock,USD,1979-05-15,2020-09-03
APAAF,OTCQB,Stock,USD,2017-01-13,2020-09-03
APAAX,NMFQS,Mutual Fund,USD,1993-06-25,2020-09-03
APAB,NASDAQ,Stock,USD,,
APABX,NMFQS,Mutual Fund,USD,1996-06-20,2019-11-19
APAC,NASDAQ,Stock,USD,,
APACX,NMFQS,Mutual Fund,USD,1993-06-25,2020-09-03
APAFF,PINK,Stock,USD,2016-01-04,2020-09-03
APAGF,NASDAQ,Stock,USD,1981-07-21,2015-01-28
APAJF,PINK,Stock,USD,2008-11-19,2020-09-03
APAM,NYSE,Stock,USD,2013-03-07,2020-09-03
